progress_id,ship_no,process_code,workshop_code,period_date,plan_qty,actual_qty,complete_rate,deviation_rate,delay_days,risk_level,batch_code,quality_pass_qty,rework_qty,source_type,anomaly_flag
P0005178,H2605,AZTP,WSF,2025-06-24,17.66,15.74,0.8913,-0.1087,3,中,批次03-202506,15.28,0.46,衍生模拟,
P0005179,H2606,YCL,WSA,2025-06-24,40.43,37.33,0.9233,-0.0767,2,中,批次03-202506,36.63,0.7,衍生模拟,
P0005180,H2606,YCL,WSB,2025-06-24,38.8,36.04,0.9289,-0.0711,2,中,批次03-202506,35.64,0.4,衍生模拟,
P0005181,H2606,ZZTP,WSC,2025-06-24,29.74,28.58,0.961,-0.039,1,低,批次03-202506,27.63,0.95,衍生模拟,
P0005182,H2606,ZZTP,WSD,2025-06-24,25.12,24.04,0.957,-0.043,1,低,批次03-202506,23.49,0.55,衍生模拟,
P0005183,H2606,AZTP,WSE,2025-06-24,25.25,24.23,0.9596,-0.0404,1,低,批次03-202506,23.48,0.75,衍生模拟,
P0005184,H2606,AZTP,WSF,2025-06-24,23.26,22.67,0.9746,-0.0254,1,低,批次03-202506,22.17,0.5,衍生模拟,
P0005185,H2601,YCL,WSA,2025-06-25,30.91,31.05,1.0045,0.0045,0,低,批次01-202506,30.28,0.77,衍生模拟,
P0005186,H2601,YCL,WSB,2025-06-25,31.94,32.15,1.0066,0.0066,0,低,批次01-202506,31.24,0.91,衍生模拟,
P0005187,H2601,ZZTP,WSC,2025-06-25,22.05,16.47,0.7469,-0.2531,8,高,批次01-202506,16.26,0.21,衍生模拟,滞后传导
P0005188,H2601,ZZTP,WSD,2025-06-25,22.54,16.45,0.7298,-0.2702,8,高,批次01-202506,16.12,0.33,衍生模拟,滞后传导
P0005189,H2601,AZTP,WSE,2025-06-25,20.71,20.38,0.9841,-0.0159,0,低,批次01-202506,20.24,0.14,衍生模拟,
P0005190,H2601,AZTP,WSF,2025-06-25,18.63,18.38,0.9866,-0.0134,0,低,批次01-202506,17.78,0.6,衍生模拟,
P0005191,H2602,YCL,WSA,2025-06-25,33.9,32.83,0.9684,-0.0316,1,低,批次01-202506,32.48,0.35,衍生模拟,
P0005192,H2602,YCL,WSB,2025-06-25,27.11,26.15,0.9646,-0.0354,1,低,批次01-202506,25.95,0.2,衍生模拟,
P0005193,H2602,ZZTP,WSC,2025-06-25,21.64,19.32,0.8928,-0.1072,3,中,批次01-202506,18.66,0.66,衍生模拟,
P0005194,H2602,ZZTP,WSD,2025-06-25,23.46,21.14,0.9011,-0.0989,2,中,批次01-202506,20.43,0.71,衍生模拟,
P0005195,H2602,AZTP,WSE,2025-06-25,19.54,18.96,0.9703,-0.0297,1,低,批次01-202506,18.74,0.22,衍生模拟,
P0005196,H2602,AZTP,WSF,2025-06-25,18.06,17.31,0.9585,-0.0415,1,低,批次01-202506,17.06,0.25,衍生模拟,
P0005197,H2603,YCL,WSA,2025-06-25,33.33,31.07,0.9322,-0.0678,2,中,批次02-202506,30.59,0.48,衍生模拟,
P0005198,H2603,YCL,WSB,2025-06-25,35.73,33.26,0.9309,-0.0691,2,中,批次02-202506,32.97,0.29,衍生模拟,
P0005199,H2603,ZZTP,WSC,2025-06-25,24.2,21.63,0.8938,-0.1062,3,中,批次02-202506,21.09,0.54,衍生模拟,
P0005200,H2603,ZZTP,WSD,2025-06-25,20.87,18.64,0.8931,-0.1069,3,中,批次02-202506,18.37,0.27,衍生模拟,
P0005201,H2603,AZTP,WSE,2025-06-25,22.48,22.74,1.0116,0.0116,0,低,批次02-202506,22.53,0.21,衍生模拟,
P0005202,H2603,AZTP,WSF,2025-06-25,19.62,19.83,1.0107,0.0107,0,低,批次02-202506,19.57,0.26,衍生模拟,
P0005203,H2604,YCL,WSA,2025-06-25,36.29,33.56,0.9248,-0.0752,2,中,批次02-202506,32.85,0.71,衍生模拟,
P0005204,H2604,YCL,WSB,2025-06-25,36.13,33.41,0.9247,-0.0753,2,中,批次02-202506,32.36,1.05,衍生模拟,
P0005205,H2604,ZZTP,WSC,2025-06-25,26.64,25.96,0.9745,-0.0255,1,低,批次02-202506,25.23,0.73,衍生模拟,
P0005206,H2604,ZZTP,WSD,2025-06-25,27.75,27.08,0.9759,-0.0241,1,低,批次02-202506,26.66,0.42,衍生模拟,
P0005207,H2604,AZTP,WSE,2025-06-25,18.53,18.9,1.02,0.02,0,低,批次02-202506,18.35,0.55,衍生模拟,
P0005208,H2604,AZTP,WSF,2025-06-25,19.27,19.5,1.0119,0.0119,0,低,批次02-202506,18.94,0.56,衍生模拟,
P0005209,H2605,YCL,WSA,2025-06-25,33.3,31.31,0.9402,-0.0598,2,中,批次03-202506,30.47,0.84,衍生模拟,
P0005210,H2605,YCL,WSB,2025-06-25,30.51,29.3,0.9603,-0.0397,1,低,批次03-202506,28.62,0.68,衍生模拟,
P0005211,H2605,ZZTP,WSC,2025-06-25,31.58,29.5,0.9341,-0.0659,2,中,批次03-202506,29.26,0.24,衍生模拟,
P0005212,H2605,ZZTP,WSD,2025-06-25,28.28,26.37,0.9325,-0.0675,2,中,批次03-202506,26.2,0.17,衍生模拟,
P0005213,H2605,AZTP,WSE,2025-06-25,24.58,21.94,0.8926,-0.1074,3,中,批次03-202506,21.31,0.63,衍生模拟,
P0005214,H2605,AZTP,WSF,2025-06-25,21,18.8,0.8952,-0.1048,3,中,批次03-202506,18.39,0.41,衍生模拟,
P0005215,H2606,YCL,WSA,2025-06-25,36.28,33.38,0.9201,-0.0799,2,中,批次03-202506,32.43,0.95,衍生模拟,
P0005216,H2606,YCL,WSB,2025-06-25,40.5,37.27,0.9202,-0.0798,2,中,批次03-202506,36.36,0.91,衍生模拟,
P0005217,H2606,ZZTP,WSC,2025-06-25,26.42,25.07,0.9489,-0.0511,2,中,批次03-202506,24.78,0.29,衍生模拟,
P0005218,H2606,ZZTP,WSD,2025-06-25,29.37,27.83,0.9476,-0.0524,2,中,批次03-202506,27.46,0.37,衍生模拟,
P0005219,H2606,AZTP,WSE,2025-06-25,22.81,22.01,0.9649,-0.0351,1,低,批次03-202506,21.78,0.23,衍生模拟,
P0005220,H2606,AZTP,WSF,2025-06-25,22.73,21.82,0.96,-0.04,1,低,批次03-202506,21.5,0.32,衍生模拟,
P0005221,H2601,YCL,WSA,2025-06-26,32.09,32.58,1.0153,0.0153,0,低,批次01-202506,31.99,0.59,衍生模拟,
P0005222,H2601,YCL,WSB,2025-06-26,29.58,29.85,1.0091,0.0091,0,低,批次01-202506,29.07,0.78,衍生模拟,
P0005223,H2601,ZZTP,WSC,2025-06-26,21.86,16.35,0.7479,-0.2521,8,高,批次01-202506,16.22,0.13,衍生模拟,滞后传导
P0005224,H2601,ZZTP,WSD,2025-06-26,22.32,16.94,0.759,-0.241,8,高,批次01-202506,16.83,0.11,衍生模拟,滞后传导
P0005225,H2601,AZTP,WSE,2025-06-26,16.6,16.36,0.9855,-0.0145,0,低,批次01-202506,16.11,0.25,衍生模拟,
P0005226,H2601,AZTP,WSF,2025-06-26,18.58,18.37,0.9887,-0.0113,0,低,批次01-202506,17.74,0.63,衍生模拟,
P0005227,H2602,YCL,WSA,2025-06-26,37.14,35.87,0.9658,-0.0342,1,低,批次01-202506,35.08,0.79,衍生模拟,
P0005228,H2602,YCL,WSB,2025-06-26,34.31,33.16,0.9665,-0.0335,1,低,批次01-202506,32.28,0.88,衍生模拟,
P0005229,H2602,ZZTP,WSC,2025-06-26,21.96,19.95,0.9085,-0.0915,2,中,批次01-202506,19.8,0.15,衍生模拟,
P0005230,H2602,ZZTP,WSD,2025-06-26,20.88,18.9,0.9052,-0.0948,2,中,批次01-202506,18.59,0.31,衍生模拟,
P0005231,H2602,AZTP,WSE,2025-06-26,20.2,19.36,0.9584,-0.0416,1,低,批次01-202506,18.75,0.61,衍生模拟,
P0005232,H2602,AZTP,WSF,2025-06-26,19.14,18.54,0.9687,-0.0313,1,低,批次01-202506,18.15,0.39,衍生模拟,
P0005233,H2603,YCL,WSA,2025-06-26,33.52,31.46,0.9385,-0.0615,2,中,批次02-202506,30.41,1.05,衍生模拟,
P0005234,H2603,YCL,WSB,2025-06-26,35.42,33.62,0.9492,-0.0508,2,中,批次02-202506,32.69,0.93,衍生模拟,
P0005235,H2603,ZZTP,WSC,2025-06-26,28.59,25.2,0.8814,-0.1186,3,中,批次02-202506,24.81,0.39,衍生模拟,
P0005236,H2603,ZZTP,WSD,2025-06-26,24.28,21.41,0.8818,-0.1182,3,中,批次02-202506,20.93,0.48,衍生模拟,
P0005237,H2603,AZTP,WSE,2025-06-26,22.38,22.76,1.017,0.017,0,低,批次02-202506,22.62,0.14,衍生模拟,
P0005238,H2603,AZTP,WSF,2025-06-26,20.84,21.23,1.0187,0.0187,0,低,批次02-202506,20.95,0.28,衍生模拟,
P0005239,H2604,YCL,WSA,2025-06-26,32.72,30.25,0.9245,-0.0755,2,中,批次02-202506,30.09,0.16,衍生模拟,
P0005240,H2604,YCL,WSB,2025-06-26,28.94,26.42,0.9129,-0.0871,2,中,批次02-202506,25.85,0.57,衍生模拟,
P0005241,H2604,ZZTP,WSC,2025-06-26,28.57,27.6,0.966,-0.034,1,低,批次02-202506,27.42,0.18,衍生模拟,
P0005242,H2604,ZZTP,WSD,2025-06-26,23.62,22.73,0.9623,-0.0377,1,低,批次02-202506,22.32,0.41,衍生模拟,
P0005243,H2604,AZTP,WSE,2025-06-26,21.96,22.05,1.0041,0.0041,0,低,批次02-202506,21.37,0.68,衍生模拟,
P0005244,H2604,AZTP,WSF,2025-06-26,19.29,19.49,1.0104,0.0104,0,低,批次02-202506,19.35,0.14,衍生模拟,
P0005245,H2605,YCL,WSA,2025-06-26,33.37,31.86,0.9547,-0.0453,1,低,批次03-202506,31.68,0.18,衍生模拟,
P0005246,H2605,YCL,WSB,2025-06-26,36.74,35.16,0.957,-0.043,1,低,批次03-202506,34.04,1.12,衍生模拟,
P0005247,H2605,ZZTP,WSC,2025-06-26,27.98,26.24,0.9378,-0.0622,2,中,批次03-202506,25.52,0.72,衍生模拟,
P0005248,H2605,ZZTP,WSD,2025-06-26,24.94,23.43,0.9395,-0.0605,2,中,批次03-202506,23.27,0.16,衍生模拟,
P0005249,H2605,AZTP,WSE,2025-06-26,24.36,22.01,0.9035,-0.0965,2,中,批次03-202506,21.66,0.35,衍生模拟,
P0005250,H2605,AZTP,WSF,2025-06-26,18.39,16.67,0.9065,-0.0935,2,中,批次03-202506,16.25,0.42,衍生模拟,
P0005251,H2606,YCL,WSA,2025-06-26,43.12,40.37,0.9362,-0.0638,2,中,批次03-202506,39.29,1.08,衍生模拟,
P0005252,H2606,YCL,WSB,2025-06-26,41.03,37.71,0.9191,-0.0809,2,中,批次03-202506,37.46,0.25,衍生模拟,
P0005253,H2606,ZZTP,WSC,2025-06-26,28.92,27.55,0.9526,-0.0474,1,低,批次03-202506,27.28,0.27,衍生模拟,
P0005254,H2606,ZZTP,WSD,2025-06-26,26.08,25.05,0.9605,-0.0395,1,低,批次03-202506,24.25,0.8,衍生模拟,
P0005255,H2606,AZTP,WSE,2025-06-26,22.27,21.43,0.9623,-0.0377,1,低,批次03-202506,20.94,0.49,衍生模拟,
P0005256,H2606,AZTP,WSF,2025-06-26,22.02,21.22,0.9637,-0.0363,1,低,批次03-202506,20.87,0.35,衍生模拟,
P0005257,H2601,YCL,WSA,2025-06-27,34.81,34.96,1.0043,0.0043,0,低,批次01-202506,33.81,1.15,衍生模拟,
P0005258,H2601,YCL,WSB,2025-06-27,30.13,30.31,1.006,0.006,0,低,批次01-202506,29.88,0.43,衍生模拟,
P0005259,H2601,ZZTP,WSC,2025-06-27,20.21,15.58,0.7709,-0.2291,8,高,批次01-202506,15.39,0.19,衍生模拟,滞后传导
P0005260,H2601,ZZTP,WSD,2025-06-27,21.39,16.06,0.7508,-0.2492,8,高,批次01-202506,15.78,0.28,衍生模拟,滞后传导
P0005261,H2601,AZTP,WSE,2025-06-27,17.69,17.43,0.9853,-0.0147,0,低,批次01-202506,16.94,0.49,衍生模拟,
P0005262,H2601,AZTP,WSF,2025-06-27,17.28,17.16,0.9931,-0.0069,0,低,批次01-202506,16.93,0.23,衍生模拟,
P0005263,H2602,YCL,WSA,2025-06-27,34.76,33.79,0.9721,-0.0279,1,低,批次01-202506,33.46,0.33,衍生模拟,
P0005264,H2602,YCL,WSB,2025-06-27,30.77,29.8,0.9685,-0.0315,1,低,批次01-202506,29.59,0.21,衍生模拟,
P0005265,H2602,ZZTP,WSC,2025-06-27,21.53,19.37,0.8997,-0.1003,3,中,批次01-202506,19.09,0.28,衍生模拟,
P0005266,H2602,ZZTP,WSD,2025-06-27,20.13,18.35,0.9116,-0.0884,2,中,批次01-202506,17.91,0.44,衍生模拟,
P0005267,H2602,AZTP,WSE,2025-06-27,20.28,19.67,0.9699,-0.0301,1,低,批次01-202506,19.33,0.34,衍生模拟,
P0005268,H2602,AZTP,WSF,2025-06-27,17.13,16.42,0.9586,-0.0414,1,低,批次01-202506,16.02,0.4,衍生模拟,
P0005269,H2603,YCL,WSA,2025-06-27,39.09,36.72,0.9394,-0.0606,2,中,批次02-202506,36.14,0.58,衍生模拟,
P0005270,H2603,YCL,WSB,2025-06-27,27.57,26.19,0.9499,-0.0501,2,中,批次02-202506,25.38,0.81,衍生模拟,
P0005271,H2603,ZZTP,WSC,2025-06-27,23.63,20.89,0.884,-0.116,3,中,批次02-202506,20.27,0.62,衍生模拟,
P0005272,H2603,ZZTP,WSD,2025-06-27,24.64,21.92,0.8896,-0.1104,3,中,批次02-202506,21.77,0.15,衍生模拟,
P0005273,H2603,AZTP,WSE,2025-06-27,21.95,22.23,1.0128,0.0128,0,低,批次02-202506,21.84,0.39,衍生模拟,
P0005274,H2603,AZTP,WSF,2025-06-27,16.19,16.33,1.0086,0.0086,0,低,批次02-202506,15.94,0.39,衍生模拟,
P0005275,H2604,YCL,WSA,2025-06-27,40.23,37.29,0.9269,-0.0731,2,中,批次02-202506,36.18,1.11,衍生模拟,
P0005276,H2604,YCL,WSB,2025-06-27,35.54,32.6,0.9173,-0.0827,2,中,批次02-202506,31.84,0.76,衍生模拟,
P0005277,H2604,ZZTP,WSC,2025-06-27,26.26,25.23,0.9608,-0.0392,1,低,批次02-202506,24.59,0.64,衍生模拟,
P0005278,H2604,ZZTP,WSD,2025-06-27,22.05,21.34,0.9678,-0.0322,1,低,批次02-202506,21,0.34,衍生模拟,
P0005279,H2604,AZTP,WSE,2025-06-27,20.65,20.88,1.0111,0.0111,0,低,批次02-202506,20.47,0.41,衍生模拟,
P0005280,H2604,AZTP,WSF,2025-06-27,18.03,18.27,1.0133,0.0133,0,低,批次02-202506,18.12,0.15,衍生模拟,
P0005281,H2605,YCL,WSA,2025-06-27,33.4,31.77,0.9512,-0.0488,1,低,批次03-202506,30.68,1.09,衍生模拟,
P0005282,H2605,YCL,WSB,2025-06-27,32.73,30.98,0.9465,-0.0535,2,中,批次03-202506,30.18,0.8,衍生模拟,
P0005283,H2605,ZZTP,WSC,2025-06-27,29.49,27.44,0.9305,-0.0695,2,中,批次03-202506,26.51,0.93,衍生模拟,
P0005284,H2605,ZZTP,WSD,2025-06-27,23.66,22.2,0.9383,-0.0617,2,中,批次03-202506,21.76,0.44,衍生模拟,
P0005285,H2605,AZTP,WSE,2025-06-27,21.27,19.27,0.906,-0.094,2,中,批次03-202506,19.12,0.15,衍生模拟,
P0005286,H2605,AZTP,WSF,2025-06-27,21.54,19.47,0.9039,-0.0961,2,中,批次03-202506,19.3,0.17,衍生模拟,
P0005287,H2606,YCL,WSA,2025-06-27,44.59,40.97,0.9188,-0.0812,2,中,批次03-202506,39.81,1.16,衍生模拟,
P0005288,H2606,YCL,WSB,2025-06-27,40.03,37.11,0.9271,-0.0729,2,中,批次03-202506,36.31,0.8,衍生模拟,
P0005289,H2606,ZZTP,WSC,2025-06-27,28.52,27.48,0.9635,-0.0365,1,低,批次03-202506,26.65,0.83,衍生模拟,
P0005290,H2606,ZZTP,WSD,2025-06-27,27.93,26.96,0.9653,-0.0347,1,低,批次03-202506,26.43,0.53,衍生模拟,
P0005291,H2606,AZTP,WSE,2025-06-27,21.09,20.27,0.9611,-0.0389,1,低,批次03-202506,19.93,0.34,衍生模拟,
P0005292,H2606,AZTP,WSF,2025-06-27,21.35,20.7,0.9696,-0.0304,1,低,批次03-202506,20.37,0.33,衍生模拟,
P0005293,H2601,YCL,WSA,2025-06-28,35.45,36,1.0155,0.0155,0,低,批次01-202506,35.46,0.54,衍生模拟,
P0005294,H2601,YCL,WSB,2025-06-28,32.89,33.27,1.0116,0.0116,0,低,批次01-202506,32.8,0.47,衍生模拟,
P0005295,H2601,ZZTP,WSC,2025-06-28,25.61,19.71,0.7696,-0.2304,8,高,批次01-202506,19.48,0.23,衍生模拟,滞后传导
P0005296,H2601,ZZTP,WSD,2025-06-28,19.44,15.11,0.7773,-0.2227,8,高,批次01-202506,14.81,0.3,衍生模拟,滞后传导
P0005297,H2601,AZTP,WSE,2025-06-28,19.25,19.08,0.9912,-0.0088,0,低,批次01-202506,18.55,0.53,衍生模拟,
P0005298,H2601,AZTP,WSF,2025-06-28,18.83,18.8,0.9984,-0.0016,0,低,批次01-202506,18.23,0.57,衍生模拟,
P0005299,H2602,YCL,WSA,2025-06-28,30.6,29.75,0.9722,-0.0278,1,低,批次01-202506,28.92,0.83,衍生模拟,
P0005300,H2602,YCL,WSB,2025-06-28,34.55,33.16,0.9598,-0.0402,1,低,批次01-202506,32.35,0.81,衍生模拟,
P0005301,H2602,ZZTP,WSC,2025-06-28,27.35,24.85,0.9086,-0.0914,2,中,批次01-202506,24.26,0.59,衍生模拟,
P0005302,H2602,ZZTP,WSD,2025-06-28,22.29,19.93,0.8941,-0.1059,3,中,批次01-202506,19.63,0.3,衍生模拟,
P0005303,H2602,AZTP,WSE,2025-06-28,16.84,16.19,0.9614,-0.0386,1,低,批次01-202506,15.69,0.5,衍生模拟,
P0005304,H2602,AZTP,WSF,2025-06-28,16.97,16.35,0.9635,-0.0365,1,低,批次01-202506,15.94,0.41,衍生模拟,
P0005305,H2603,YCL,WSA,2025-06-28,38.81,36.66,0.9446,-0.0554,2,中,批次02-202506,36.31,0.35,衍生模拟,
P0005306,H2603,YCL,WSB,2025-06-28,29.08,27.53,0.9467,-0.0533,2,中,批次02-202506,27.28,0.25,衍生模拟,
P0005307,H2603,ZZTP,WSC,2025-06-28,24.71,21.74,0.8798,-0.1202,3,中,批次02-202506,21.05,0.69,衍生模拟,
P0005308,H2603,ZZTP,WSD,2025-06-28,21.67,19.19,0.8856,-0.1144,3,中,批次02-202506,19.08,0.11,衍生模拟,
P0005309,H2603,AZTP,WSE,2025-06-28,23.12,23.55,1.0186,0.0186,0,低,批次02-202506,23.15,0.4,衍生模拟,
P0005310,H2603,AZTP,WSF,2025-06-28,17.91,18.23,1.0179,0.0179,0,低,批次02-202506,17.72,0.51,衍生模拟,
P0005311,H2604,YCL,WSA,2025-06-28,41.09,38.09,0.927,-0.073,2,中,批次02-202506,37,1.09,衍生模拟,
P0005312,H2604,YCL,WSB,2025-06-28,33.25,30.49,0.917,-0.083,2,中,批次02-202506,29.7,0.79,衍生模拟,
P0005313,H2604,ZZTP,WSC,2025-06-28,24.84,24.04,0.9678,-0.0322,1,低,批次02-202506,23.58,0.46,衍生模拟,
P0005314,H2604,ZZTP,WSD,2025-06-28,24.49,23.88,0.9751,-0.0249,1,低,批次02-202506,23.63,0.25,衍生模拟,
P0005315,H2604,AZTP,WSE,2025-06-28,22.82,23.13,1.0136,0.0136,0,低,批次02-202506,22.84,0.29,衍生模拟,
P0005316,H2604,AZTP,WSF,2025-06-28,21.27,21.4,1.0061,0.0061,0,低,批次02-202506,20.7,0.7,衍生模拟,
P0005317,H2605,YCL,WSA,2025-06-28,35.22,33.16,0.9415,-0.0585,2,中,批次03-202506,32.07,1.09,衍生模拟,
P0005318,H2605,YCL,WSB,2025-06-28,39.63,38.02,0.9594,-0.0406,1,低,批次03-202506,37.21,0.81,衍生模拟,
P0005319,H2605,ZZTP,WSC,2025-06-28,25.81,24.1,0.9337,-0.0663,2,中,批次03-202506,23.31,0.79,衍生模拟,
P0005320,H2605,ZZTP,WSD,2025-06-28,26.9,25.19,0.9364,-0.0636,2,中,批次03-202506,24.58,0.61,衍生模拟,
P0005321,H2605,AZTP,WSE,2025-06-28,19.11,17.3,0.9053,-0.0947,2,中,批次03-202506,17.03,0.27,衍生模拟,
P0005322,H2605,AZTP,WSF,2025-06-28,19.54,17.67,0.9043,-0.0957,2,中,批次03-202506,17.12,0.55,衍生模拟,
P0005323,H2606,YCL,WSA,2025-06-28,38.45,35.52,0.9238,-0.0762,2,中,批次03-202506,35.16,0.36,衍生模拟,
P0005324,H2606,YCL,WSB,2025-06-28,39.34,36.62,0.9309,-0.0691,2,中,批次03-202506,36.05,0.57,衍生模拟,
P0005325,H2606,ZZTP,WSC,2025-06-28,27.67,26.59,0.961,-0.039,1,低,批次03-202506,26.3,0.29,衍生模拟,
P0005326,H2606,ZZTP,WSD,2025-06-28,29.79,28.64,0.9614,-0.0386,1,低,批次03-202506,28.18,0.46,衍生模拟,
P0005327,H2606,AZTP,WSE,2025-06-28,20.72,19.85,0.958,-0.042,1,低,批次03-202506,19.39,0.46,衍生模拟,
P0005328,H2606,AZTP,WSF,2025-06-28,22.53,21.62,0.9596,-0.0404,1,低,批次03-202506,20.96,0.66,衍生模拟,
P0005329,H2601,YCL,WSA,2025-06-29,27.14,27.21,1.0026,0.0026,0,低,批次01-202506,26.3,0.91,衍生模拟,
P0005330,H2601,YCL,WSB,2025-06-29,29.17,29.63,1.0158,0.0158,0,低,批次01-202506,28.92,0.71,衍生模拟,
P0005331,H2601,ZZTP,WSC,2025-06-29,25.46,19.38,0.7612,-0.2388,8,高,批次01-202506,19.16,0.22,衍生模拟,滞后传导
P0005332,H2601,ZZTP,WSD,2025-06-29,20.38,15.07,0.7395,-0.2605,8,高,批次01-202506,14.6,0.47,衍生模拟,滞后传导
P0005333,H2601,AZTP,WSE,2025-06-29,18.23,17.91,0.9824,-0.0176,0,低,批次01-202506,17.57,0.34,衍生模拟,
P0005334,H2601,AZTP,WSF,2025-06-29,18.68,18.41,0.9855,-0.0145,0,低,批次01-202506,18.03,0.38,衍生模拟,
P0005335,H2602,YCL,WSA,2025-06-29,36.43,35.08,0.9629,-0.0371,1,低,批次01-202506,33.88,1.2,衍生模拟,
P0005336,H2602,YCL,WSB,2025-06-29,28.04,27.15,0.9683,-0.0317,1,低,批次01-202506,26.64,0.51,衍生模拟,
P0005337,H2602,ZZTP,WSC,2025-06-29,21.22,19.28,0.9086,-0.0914,2,中,批次01-202506,18.91,0.37,衍生模拟,
P0005338,H2602,ZZTP,WSD,2025-06-29,22.82,20.39,0.8935,-0.1065,3,中,批次01-202506,19.73,0.66,衍生模拟,
P0005339,H2602,AZTP,WSE,2025-06-29,17.06,16.45,0.9642,-0.0358,1,低,批次01-202506,16.03,0.42,衍生模拟,
P0005340,H2602,AZTP,WSF,2025-06-29,19.75,19.27,0.9757,-0.0243,1,低,批次01-202506,18.6,0.67,衍生模拟,
P0005341,H2603,YCL,WSA,2025-06-29,37.38,35.39,0.9468,-0.0532,2,中,批次02-202506,35.15,0.24,衍生模拟,
P0005342,H2603,YCL,WSB,2025-06-29,34.71,32.6,0.9392,-0.0608,2,中,批次02-202506,31.98,0.62,衍生模拟,
P0005343,H2603,ZZTP,WSC,2025-06-29,26.85,23.65,0.8808,-0.1192,3,中,批次02-202506,23.31,0.34,衍生模拟,
P0005344,H2603,ZZTP,WSD,2025-06-29,22.9,20.54,0.8969,-0.1031,3,中,批次02-202506,20.07,0.47,衍生模拟,
P0005345,H2603,AZTP,WSE,2025-06-29,18.62,18.77,1.0081,0.0081,0,低,批次02-202506,18.14,0.63,衍生模拟,
P0005346,H2603,AZTP,WSF,2025-06-29,20.48,20.96,1.0234,0.0234,0,低,批次02-202506,20.38,0.58,衍生模拟,
P0005347,H2604,YCL,WSA,2025-06-29,40.75,37.73,0.9259,-0.0741,2,中,批次02-202506,36.44,1.29,衍生模拟,
P0005348,H2604,YCL,WSB,2025-06-29,32.4,29.58,0.913,-0.087,2,中,批次02-202506,28.86,0.72,衍生模拟,
P0005349,H2604,ZZTP,WSC,2025-06-29,25.83,25.2,0.9756,-0.0244,1,低,批次02-202506,24.55,0.65,衍生模拟,
P0005350,H2604,ZZTP,WSD,2025-06-29,24.89,24.09,0.9679,-0.0321,1,低,批次02-202506,23.26,0.83,衍生模拟,
P0005351,H2604,AZTP,WSE,2025-06-29,23.64,23.86,1.0093,0.0093,0,低,批次02-202506,23.23,0.63,衍生模拟,
P0005352,H2604,AZTP,WSF,2025-06-29,17.87,18.17,1.0168,0.0168,0,低,批次02-202506,17.94,0.23,衍生模拟,
P0005353,H2605,YCL,WSA,2025-06-29,35.45,33.83,0.9543,-0.0457,1,低,批次03-202506,33.2,0.63,衍生模拟,
P0005354,H2605,YCL,WSB,2025-06-29,33.62,32.17,0.9569,-0.0431,1,低,批次03-202506,32,0.17,衍生模拟,
P0005355,H2605,ZZTP,WSC,2025-06-29,31.5,29.68,0.9422,-0.0578,2,中,批次03-202506,29.16,0.52,衍生模拟,
P0005356,H2605,ZZTP,WSD,2025-06-29,28.05,26.09,0.9301,-0.0699,2,中,批次03-202506,25.89,0.2,衍生模拟,
P0005357,H2605,AZTP,WSE,2025-06-29,21.82,19.43,0.8905,-0.1095,3,中,批次03-202506,19.3,0.13,衍生模拟,
P0005358,H2605,AZTP,WSF,2025-06-29,22.72,20.47,0.901,-0.099,2,中,批次03-202506,19.77,0.7,衍生模拟,
P0005359,H2606,YCL,WSA,2025-06-29,41.09,37.81,0.9202,-0.0798,2,中,批次03-202506,36.69,1.12,衍生模拟,
P0005360,H2606,YCL,WSB,2025-06-29,31.99,29.56,0.924,-0.076,2,中,批次03-202506,29.17,0.39,衍生模拟,
P0005361,H2606,ZZTP,WSC,2025-06-29,29.49,28.25,0.958,-0.042,1,低,批次03-202506,27.51,0.74,衍生模拟,
P0005362,H2606,ZZTP,WSD,2025-06-29,25.96,24.91,0.9596,-0.0404,1,低,批次03-202506,24.21,0.7,衍生模拟,
P0005363,H2606,AZTP,WSE,2025-06-29,24.49,23.62,0.9645,-0.0355,1,低,批次03-202506,23.08,0.54,衍生模拟,
P0005364,H2606,AZTP,WSF,2025-06-29,21.65,20.82,0.9617,-0.0383,1,低,批次03-202506,20.23,0.59,衍生模拟,
P0005365,H2601,YCL,WSA,2025-06-30,33.15,33.69,1.0163,0.0163,0,低,批次01-202506,33.37,0.32,衍生模拟,
P0005366,H2601,YCL,WSB,2025-06-30,32.6,32.97,1.0113,0.0113,0,低,批次01-202506,32.12,0.85,衍生模拟,
P0005367,H2601,ZZTP,WSC,2025-06-30,25.51,19.7,0.7722,-0.2278,8,高,批次01-202506,19.49,0.21,衍生模拟,滞后传导
P0005368,H2601,ZZTP,WSD,2025-06-30,23.55,17.65,0.7495,-0.2505,8,高,批次01-202506,17.05,0.6,衍生模拟,滞后传导
P0005369,H2601,AZTP,WSE,2025-06-30,20.44,20.17,0.9868,-0.0132,0,低,批次01-202506,19.66,0.51,衍生模拟,
P0005370,H2601,AZTP,WSF,2025-06-30,17.23,17.02,0.9878,-0.0122,0,低,批次01-202506,16.48,0.54,衍生模拟,
P0005371,H2602,YCL,WSA,2025-06-30,32.02,31.14,0.9725,-0.0275,1,低,批次01-202506,30.27,0.87,衍生模拟,
P0005372,H2602,YCL,WSB,2025-06-30,27.5,26.69,0.9705,-0.0295,1,低,批次01-202506,26.15,0.54,衍生模拟,
P0005373,H2602,ZZTP,WSC,2025-06-30,22.23,19.95,0.8974,-0.1026,3,中,批次01-202506,19.54,0.41,衍生模拟,
